CEP,NUM,LATITUDE,LONGITUDE
65077470,16,-2.4895020,-44.2965769
65058599,16,-2.5443108,-44.2380038
65045670,16,-2.5567044,-44.2437482
65057806,16,-2.5391099,-44.2829046
65030560,16,-11.5444056,-61.0158895
65058356,16,-2.5951764,-44.1969475
65055790,16,-2.5391099,-44.2829046
65092164,16,-2.6714609,-44.2814650
65044468,16,-2.5595494,-44.2708600
65062619,16,-2.5391099,-44.2829046
65057679,16,-2.5968597,-44.2247587
65058740,16,-2.5699420,-44.2249486
65058086,16,-2.5403602,-44.2015708
65031125,16,-2.5707436,-44.2323689
65066877,16,-2.5033611,-44.2195695
65031480,16,-2.5635203,-44.3265231
65057480,16,-2.5613386,-44.2308142
65054100,16,-2.5606184,-44.2157554
65054340,16,-2.5364252,-44.2084636
65092158,16,-2.6714609,-44.2814650
65060874,16,-2.5473540,-44.2234271
65083362,16,-2.5351205,-44.2918967
65090096,16,-2.5916233,-44.2468489
65063682,16,-2.5280286,-44.2321390
65078340,16,-2.5230997,-44.2612286
65037463,16,-2.5443399,-44.2630076
65063853,16,-2.5391099,-44.2829046
65063730,16,-2.5424338,-44.2275751
65058459,16,-2.5704402,-44.2043468
65051010,16,-2.5448273,-44.2210031
65082422,16,-2.5383226,-44.2007737
65057624,16,-2.5741430,-44.2260026
65058049,16,-2.5448834,-44.2491111
65043010,16,-2.5263605,-44.2935688
65053700,16,-2.5403426,-44.2029318
65067898,16,-2.5895082,-44.3012482
65033082,16,-2.5423772,-44.2881610
65073410,16,-2.5056347,-44.2433481
65059000,16,-2.5563938,-44.2337433
65061130,16,-2.5324569,-44.2611285
65074750,16,-2.5091361,-44.2657926
65030840,16,-2.5499275,-44.2856849
65082325,16,-2.5461839,-44.3283655
65072480,16,-2.5008043,-44.2467169
65075610,16,-2.4988210,-44.2904518
65057310,16,-2.5541260,-44.2327403
65063090,16,-2.5345426,-44.2364667
65072230,16,-2.5075626,-44.2488915
65058089,16,-2.5295742,-44.2476033
65057372,16,-2.5594179,-44.2316090
65074830,16,-2.5099203,-44.2645740
65082010,16,-2.5704256,-44.2594925
65092182,16,-2.5391099,-44.2829046
65050800,16,-2.5337779,-44.2215794
65037450,16,-2.5469944,-44.2637379
65048570,15,-2.5587127,-44.2466903
65030221,15,-2.5403539,-44.2816745
65072877,15,-2.4857783,-44.2476681
65055170,15,-2.5657884,-44.2363732
65061180,15,-2.5424338,-44.2275751
65071430,15,-2.5560863,-44.2384662
65050110,15,-2.5391099,-44.2829046
65046260,15,-2.5418917,-44.2537753
65030720,15,-2.5513301,-44.2884220
65070530,15,-2.5487192,-44.2217493
65047070,15,-2.5507791,-44.2314778
65057380,15,-2.5566382,-44.2351708
65065740,15,-2.5235483,-44.2179535
65044808,15,-2.5611980,-44.2769195
65052750,15,-2.5457468,-44.2079361
65057280,15,-2.5613746,-44.2298653
65045250,15,-2.5410889,-44.2517046
65083360,15,-2.5503879,-44.2257824
65048780,15,-2.5480732,-44.2458923
65085370,15,-2.5736638,-44.3650327
65060420,15,-2.5479862,-44.2275929
65090874,15,-2.5391099,-44.2829046
65074070,15,-2.5391099,-44.2829046
65041848,15,-2.5720423,-44.2636340
65068066,15,-2.5391099,-44.2829046
65083595,15,-2.5894380,-44.2983291
65045790,15,-2.5413232,-44.2419497
65091793,15,-2.5391099,-44.2829046
65066846,15,-2.5006362,-44.2230332
65041820,15,-2.5540184,-44.2645143
65093306,15,-2.5037617,-44.3138090
65071865,15,-2.5327874,-44.2893419
65040700,15,-2.5627804,-44.2672000
65070835,15,-2.4783373,-44.2104419
65070520,15,-2.5208307,-44.2628395
65052670,15,-2.5427217,-44.2120505
65095375,15,-2.6068961,-44.2422142
65078030,15,-2.5103439,-44.2536650
65050650,15,-2.5391099,-44.2829046
65058498,15,-2.5970636,-44.1838900
65085409,15,-2.5589921,-44.3246382
65040840,15,-2.5413830,-44.2613763
65057667,15,-2.5964309,-44.2249477
65071429,15,-2.5391099,-44.2829046
65085900,15,-2.5602237,-44.2260347
65058530,15,-2.6072164,-44.1778955
65032560,15,-2.5424731,-44.2869731
65058047,15,-2.5448834,-44.2491111
65058212,15,-2.5541191,-44.2327924
65073510,15,-2.5086169,-44.2351269
65093210,15,-2.5649912,-44.2643551
65030480,15,-2.5391099,-44.2829046
65030780,15,-2.5504916,-44.2880538
65055620,15,-2.6249012,-44.2654313
65074520,15,-2.5097741,-44.2530108
65075031,15,-2.5044463,-44.2971419
65058739,15,-2.5823425,-44.1945214
65055320,15,-2.5754109,-44.2411536
65076510,15,-2.5087095,-44.3062719
65043170,14,-2.5403377,-44.2669131
65036810,14,-2.5356013,-44.2687077
65070050,14,-2.5193366,-44.2626650
65090880,14,-2.5391099,-44.2829046
65055030,14,-2.5749285,-44.2315615
65070440,14,-2.5088829,-44.2376188
65065780,14,-2.4877442,-44.2121606
65051190,14,-2.5391099,-44.2829046
65031520,14,-2.5392543,-44.2814842
65080650,14,-2.5593480,-44.2995951
65072130,14,-2.5020702,-44.2529900
65060060,14,-2.5391099,-44.2829046
65037360,14,-2.5391099,-44.2829046
65080120,14,-2.5546829,-44.3150449
65056110,14,-2.5634771,-44.2184352
65068190,14,-2.5525284,-44.2674935
65040070,14,-2.5450812,-44.2677670
65054872,14,-2.5305160,-44.2134099
65090754,14,-2.6314491,-44.2713668
65070500,14,-5.3055114,-47.2562492
65090514,14,-2.5301293,-44.2801550
65031680,14,-2.5510103,-44.2880837
65058053,14,-2.5639542,-44.1705805
65073790,14,-2.5391099,-44.2829046
65036650,14,-2.5397722,-44.2695291
65068848,14,-2.5178186,-44.2065705
65065240,14,-2.4790639,-44.2230356
65059811,14,-2.5391099,-44.2829046
65075832,14,-2.4885173,-44.2912353
65082567,14,-2.5493543,-44.3346529
65066610,14,-5.3055114,-47.2562492
65074730,14,-2.5094874,-44.2649439
65031470,14,-2.5471422,-44.2834942
65091201,14,-2.6402807,-44.2765496
65058486,14,-2.6003745,-44.1863454
65053020,14,-2.4958468,-44.2238381
65046790,14,-2.5460427,-44.2525648
65050830,14,-2.5382578,-44.2205897
65046000,14,-2.5395033,-44.2424331
65020391,14,-2.5298050,-44.2893445
65063230,14,-2.5412775,-44.2291642
65032140,14,-2.5462948,-44.2924435
65058564,14,-2.5669700,-44.1701589
65075140,14,-2.5489019,-44.2497128
65058128,14,-2.5745668,-44.2048492
65050760,14,-2.5391099,-44.2829046
65045080,14,-28.2575484,-52.3790634
65059040,14,-2.5545725,-44.2344428
65070790,13,-2.5470911,-44.2909702
65058563,13,-2.5669700,-44.1701589
65070450,13,-2.5156430,-44.2646234
65058522,13,-2.5970636,-44.1838900
65010400,13,-2.5391099,-44.2829046
65091678,13,-2.5391099,-44.2829046
65056280,13,-2.5630149,-44.2225448
65050354,13,-2.5391099,-44.2829046
65072220,13,-2.5763705,-44.1970941
65081491,13,-5.5049277,-47.4515632
65070616,13,-2.5391099,-44.2829046
65030660,13,-5.4985942,-47.4821752
65066876,13,-2.5077323,-44.2193381
65090104,13,-2.5959988,-44.2518924
65055800,13,-2.5634134,-44.2166109
65046810,13,-2.5409909,-44.2398054
65032210,13,-2.5442193,-44.2923378
65058640,13,-2.6022709,-44.1981481
65071720,13,-2.4884038,-44.2697321
65043320,13,-2.5511664,-44.2592441
65070600,13,-2.5210947,-44.2622608
65025330,13,-3.1190275,-60.0217314
65058556,13,-2.5403489,-44.1973436
65076091,13,-2.5131600,-44.3039115
65070630,13,-2.5068539,-44.2600713
65037550,13,-2.5246979,-44.2865504
65020200,13,-2.5331274,-44.2883666
65049233,13,10.1517834,76.3929580
65071361,13,-2.4916945,-44.2692196
65065250,13,-2.4908067,-44.2208993
65085200,13,-2.4973294,-44.2560090
65036045,13,-2.5412817,-44.2647815
65020640,13,-2.5327874,-44.2893419
65070700,13,-2.5132567,-44.2457665
65058741,13,-2.5819012,-44.1945167
65070012,13,-2.5206957,-44.2692196
65055810,13,-2.5636113,-44.2236869
65080430,13,-2.5620701,-44.3047151
65071455,13,-2.4991436,-44.2644830
65075080,13,-2.5007381,-44.2923550
65041845,13,-2.5601258,-44.2690990
65058229,13,-2.5339081,-44.2783478
65046770,13,-2.5376468,-44.2409623
65060740,13,-2.5373598,-44.2258694
65072028,13,-2.4858712,-44.2565724
65073540,13,-2.5091742,-44.2347285
65030130,13,-2.5406344,-44.2794745
65075047,13,-2.5391099,-44.2829046
65031570,13,-2.5480289,-44.2880179
65055140,13,-2.5705626,-44.2246795
65041770,13,-2.5551706,-44.2640216
65055330,13,-2.5738954,-44.2326015
65058744,13,-2.5779179,-44.1942258
65093144,13,-2.5143623,-44.2036955
65045650,13,-2.5441284,-44.2501321
65036581,13,-2.5376017,-44.2738486
65071426,13,-2.5391099,-44.2829046
65080210,13,-2.5618134,-44.3216516
65052608,13,-2.5633926,-44.1997731
65021210,13,-2.5788961,-44.2178058
65095270,13,-2.5326966,-44.2785533
65092367,13,-2.5239470,-44.2972183
65031120,13,-2.5391099,-44.2829046
65068056,13,-2.5391099,-44.2829046
65037560,13,-2.5332313,-44.2781942
65020390,12,-2.5264662,-44.2906562
65025350,12,-2.5327186,-44.2850397
65081742,12,-2.5187110,-44.2012918
65037001,12,-2.5200871,-44.2834263
65055622,12,-2.5657870,-44.2344581
65056190,12,-2.5619627,-44.2190371
65040270,12,-2.5564951,-44.2624425
65066570,12,-2.4945256,-44.2113247
65070080,12,-2.5175074,-44.2622375
65015140,12,-2.5319095,-44.3020726
65036444,12,-2.5476054,-44.2720141
65052570,12,-2.5552970,-44.2152825
65058225,12,-2.5330559,-44.2779291
65050520,12,-2.5391099,-44.2829046
65071630,12,-2.4810537,-44.2363487
65050230,12,-2.5391099,-44.2829046
65044380,12,-2.4952220,-44.2183721
65020560,12,-2.5242662,-44.2931589
65090659,12,-2.6339168,-44.2688944
65032120,12,-2.5474781,-44.2930193
65058702,12,-2.5787371,-44.1878760
65095166,12,-2.5517413,-44.3272037
65070140,12,-2.5237173,-44.2663866
65053070,12,-2.5391099,-44.2829046
65068699,12,-2.5532034,-44.2361774
65058515,12,-2.5970636,-44.1838900
65056320,12,-2.5626124,-44.2251520
65025500,12,-2.5366095,-44.2933598
65041630,12,-2.5488973,-44.2652613
65064390,12,-2.5503622,-44.2323118
65047390,12,-2.5443308,-44.2555277
65042863,12,-2.5429082,-44.2858326
65051800,12,-20.1293859,-44.8620620
65042884,12,-2.5454648,-44.2462027
65086780,12,-2.5605149,-44.3371316
65057751,12,-2.6053541,-44.2260085
65062827,12,-2.5206766,-44.2390047
65050310,12,-2.5391099,-44.2829046
65043260,12,-2.5509861,-44.2614428
65093150,12,-2.5343010,-44.2368707
65067876,12,-2.4918635,-44.2181728
65070902,12,-2.5284353,-44.2374798
65057387,12,-2.5566382,-44.2351708
65067240,12,-2.5144041,-44.2271976
65080380,12,-2.5599152,-44.3036362
65025430,12,-2.5417956,-44.2928088
65082627,12,-2.5413569,-44.3299235
65092578,12,-2.5263398,-44.3043105
65015370,12,-2.5334690,-44.2963545
65061360,12,-2.5314477,-44.2570217
65045610,12,-5.5371721,-47.4493108
65036840,12,-2.5391099,-44.2829046
65058772,12,-2.5800857,-44.1844265
65020180,12,-2.5296068,-44.2944310
65090100,12,-2.6059530,-44.2492219
65035300,12,-2.5272782,-44.2861952
65081245,12,-2.5642034,-44.3170208
65036130,12,-2.5392047,-44.2686468
65047380,12,-2.5407822,-44.2464380
65040150,12,-2.5494011,-44.2729254
65075330,12,-2.4955782,-44.2908838
65071600,12,-2.4904650,-44.2707573
65071440,12,-2.4911905,-44.2719556
65067890,12,-2.5416213,-44.2307277
65036590,12,-2.5408711,-44.2726900
65062580,12,-2.5244881,-44.2478645
65057862,12,-2.5557900,-44.2356073
65076580,11,-2.5072381,-44.3087002
65047790,11,-2.5472470,-44.2455617
65067290,11,-2.5159788,-44.2097219
65095330,11,-2.6067865,-44.2469160
65065750,11,-2.5021066,-44.2233394
65032200,11,-2.5532325,-44.2690158
65075700,11,-2.5391099,-44.2829046
65057871,11,-2.5557900,-44.2356073
65071120,11,-2.5189083,-44.2549252
65050460,11,-2.5391099,-44.2829046
65054970,11,-2.5531604,-44.2207861
65057661,11,-2.4963690,-44.2902035
65070090,11,-2.5094610,-44.2404791
65032741,11,-2.5509470,-44.2898120
65020053,11,-2.5391099,-44.2829046
65060610,11,-2.5222528,-44.2429370
65031820,11,-2.5391099,-44.2829046
65041812,11,-2.5560502,-44.2665094
65049250,11,-2.5380023,-44.2402668
65058742,11,-2.5699420,-44.2249486
65072580,11,-2.4991068,-44.2423238
65031000,11,-2.5520926,-44.2888789
65046440,11,-2.5488942,-44.2473572
65061010,11,-2.5359047,-44.2602937
65064504,11,-2.5146510,-44.2440197
65045810,11,-2.5457106,-44.2477975
65042440,11,-2.5502741,-44.2706305
65055970,11,-2.5636401,-44.2318462
65053260,11,-2.5391099,-44.2829046
65010100,11,-2.5391099,-44.2829046
65057741,11,-2.5966261,-44.2331918
65064150,11,-2.5474289,-44.2271371
65072150,11,-2.5025179,-44.2412241
65020420,11,-2.5391099,-44.2829046
65010010,11,-2.5262768,-44.2985841
65015440,11,-2.5313330,-44.2993153
65056260,11,-2.5608451,-44.2233608
65076610,11,-2.5038696,-44.3066748
65047620,11,-2.5468127,-44.2506614
65057864,11,-2.5557900,-44.2356073
65077290,11,-2.5128919,-44.2320029
65020630,11,-2.5325806,-44.2887755
65052140,11,-2.5603359,-44.2076429
65063840,11,-2.5472344,-44.2334467
65082411,11,-2.4911171,-44.2134342
65071397,11,-2.5391099,-44.2829046
65025750,11,-2.5355655,-44.2874070
65050080,11,-2.5395448,-44.2212826
65064416,11,-2.5569024,-44.2189821
65035130,11,-2.5273206,-44.2855509
65068400,11,-2.5391099,-44.2829046
65059835,11,-2.5686137,-44.2618901
65036090,11,-2.5101536,-44.2192524
65046320,11,-2.5392494,-44.2440177
65082417,11,-,-
65060813,11,-2.5437481,-44.2253230
65057554,11,-2.5566589,-44.2387217
65075692,11,-2.5027247,-44.2872055
65040350,11,-2.5569259,-44.2528644
65049162,11,-2.5402139,-44.2380547
65015450,11,-2.5374100,-44.2977736
65060150,10,-2.5387686,-44.2245338
65076650,10,-2.5038696,-44.3066748
65061120,10,-2.5322479,-44.2602912
65072540,10,-2.5008043,-44.2467169
65041220,10,-2.5576757,-44.2709650
65035380,10,-2.5315324,-44.2847184
65045270,10,-2.5478788,-44.2477278
65082062,10,-2.5658839,-44.3207237
65046190,10,-2.5462489,-44.2105772
65037050,10,-2.5248268,-44.2812389
65040090,10,-2.5443356,-44.2678797
65057677,10,-2.5119043,-44.2992502
65092155,10,-2.6714609,-44.2814650
65046370,10,-2.5406131,-44.2582844
65075500,10,-2.4983048,-44.2927026
65055120,10,-2.5708431,-44.2392187
65081413,10,-2.5701437,-44.3118518
65068355,10,-2.4852369,-44.2175162
65015250,10,-2.5319389,-44.3024676
65070250,10,-2.5224612,-44.2598901
65043120,10,-2.5509484,-44.2603822
65015090,10,-2.5391099,-44.2829046
65045245,10,-2.5391099,-44.2829046
65095180,10,-5.4664420,-44.2078698
65035710,10,-2.5391099,-44.2829046
65074480,10,-2.5270092,-44.2458669
65090360,10,-2.5383685,-44.2128220
65042010,10,-2.5395033,-44.2424331
65062855,10,-2.5429889,-44.2222872
65070660,10,-2.6060078,-44.1936921
65047040,10,-2.5390945,-44.2422030
65035490,10,-2.5323720,-44.2831049
65050770,10,-2.5391099,-44.2829046
65040470,10,-2.5667156,-44.2652445
65070615,10,-19.8795030,-43.9404936
65072520,10,-2.5008043,-44.2467169
65058028,10,-2.5162100,-44.2578414
65035050,10,-2.5301874,-44.2829327
65055367,10,-2.5701366,-44.2147651
65077000,10,-2.5368158,-44.2335431
65071762,10,-5.3055114,-47.2562492
65044680,10,-2.5454703,-44.2491171
65076230,10,-2.5118994,-44.3068663
65044480,10,-2.5635165,-44.2789933
65041080,10,-2.5542298,-44.2521609
65081496,10,-2.5391099,-44.2829046
65058085,10,-2.5829312,-44.2059494
65073080,10,-2.5430973,-44.2129430
65031670,10,-2.5391099,-44.2829046
65063620,10,-2.5355152,-44.2285067
65072160,10,-2.5387167,-44.2179609
65090140,10,-2.5552112,-44.2319429
65045220,10,-2.5391099,-44.2829046
65072140,10,-2.5031695,-44.2406802
65035800,10,-2.5387470,-44.2792071
65095164,10,-2.5635203,-44.3265231
65045040,10,-2.5413665,-44.2545399
65085240,10,-2.5391099,-44.2829046
65052790,10,-2.5381669,-44.2192115
65065030,10,-2.4907932,-44.2176660
65059570,10,-2.5572540,-44.2360304
65058725,10,-2.5760247,-44.1877799
65050170,10,-2.5399760,-44.2204378
65096050,10,-2.5994524,-44.2041521
65071701,10,-2.4925058,-44.2606554
65076350,10,-2.5166103,-44.3055065
65058681,10,-2.5906246,-44.1997001
65072478,10,-2.5006065,-44.2448568
65066560,10,-2.5225627,-44.2243117
65050220,10,-2.5391099,-44.2829046
65061460,10,-2.5321110,-44.2545315
65057670,10,-2.5391099,-44.2829046
65074725,10,-2.5127293,-44.2651661
65062380,10,-2.5249275,-44.2465934
65010290,10,-2.5252907,-44.3003526
65057250,10,-2.5585870,-44.2323939
65092360,10,-2.5467590,-44.1583247
65083530,10,-2.5663610,-44.3180512
65031115,10,-2.5365626,-44.2855212
65040450,10,-2.5433148,-44.2652892
65076840,10,-2.5156398,-44.2892930
65046390,10,-2.5478788,-44.2477278
65065420,10,-2.4846240,-44.2236690
65061762,10,-2.5374600,-44.2488865
65046640,10,-2.5429392,-44.2497960
65095320,10,-2.5214399,-44.2121438
65041040,9,-2.5405580,-44.2639890
65030400,9,-2.5469684,-44.2823850
65051360,9,-2.5391099,-44.2829046
65091669,9,-2.5447870,-44.1885277
65055253,9,-2.5395006,-44.2823270
65058048,9,-2.5448834,-44.2491111
65054220,9,-2.5379161,-44.2085537
65041240,9,-2.5391099,-44.2829046
65092149,9,-2.6714609,-44.2814650
65046653,9,-2.5391099,-44.2829046
65060170,9,-2.5416213,-44.2307277
65058518,9,-2.5970636,-44.1838900
65071727,9,-2.4924399,-44.2822400
65060285,9,-2.4876026,-44.2662911
65055373,9,-2.5791580,-44.2031034
65031490,9,-2.5500870,-44.2878335
65058054,9,-2.5639542,-44.1705805
65058775,9,-2.4932725,-44.2893450
65010200,9,-2.5311230,-44.3055778
65072001,9,-2.4889134,-44.2582401
65057671,9,-2.5967807,-44.2227694
65057858,9,-2.5091039,-44.2047953
65035831,9,-2.5260903,-44.2853013
65072740,9,-2.4957286,-44.2414447
65031545,9,-2.5391099,-44.2829046
65055279,9,-2.5314926,-44.2130831
65055472,9,-,-
65025740,9,-2.5390156,-44.2900789
65046055,9,-2.5489008,-44.2497227
65068230,9,-2.5854096,-44.1964827
65040080,9,-2.5439170,-44.2676345
65074800,9,-2.5091099,-44.2653593
65093012,9,-2.5509221,-44.3266204
65071660,9,-2.5594829,-44.2286857
65026260,9,-2.5427093,-44.2966492
65068160,9,-2.5441804,-44.2854741
65041270,9,-2.5549103,-44.2564263
65071456,9,-2.4991436,-44.2644830
65041570,9,-2.5515635,-44.2595985
65059824,9,-2.6285950,-44.2742079
65056568,9,-2.5611430,-44.2131448
65066530,9,-2.5181334,-44.2166052
65041390,9,-2.5689694,-44.2654190
65071420,9,-19.8741114,-44.0195724
65030450,9,-2.5438416,-44.2856577
65049241,9,-2.5607130,-44.2308110
65072300,9,-2.5061811,-44.2468847
65043410,9,-2.5606070,-44.2586994
65040530,9,-2.5420659,-44.2646230
65020610,9,-2.5391099,-44.2829046
65048410,9,-2.5585726,-44.2427182
65032521,9,-2.5151524,-44.2442790
65036440,9,-2.5475803,-44.2720924
65059421,9,-,-
65060020,9,-2.5473397,-44.2309264
65083534,9,-2.4469238,-44.1043490
65045230,9,-2.5440553,-44.2403380
65035110,9,-2.5342510,-44.2773846
65044000,9,-2.5602841,-44.2603979
65037090,9,-2.5260016,-44.2828988
65071410,9,-2.4876705,-44.2665563
65076120,9,-2.5038696,-44.3066748
65058519,9,-2.5970636,-44.1838900
65057672,9,-2.5924073,-44.2276479
65056574,9,-2.5660496,-44.2138425
65066860,9,-15.5961569,-56.0839016
65067820,9,-2.5391099,-44.2829046
65081267,9,-2.5669027,-44.3165260
65082159,9,-2.5492644,-44.3201494
65020490,9,-2.5268211,-44.2960770
65035830,9,-2.5274276,-44.2801031
65074876,9,-2.5044459,-44.2522858
65058046,9,-2.5448834,-44.2491111
65058731,9,-2.4890965,-44.2151064
65058098,9,-2.5409144,-44.2178371
65043830,9,-2.5586683,-44.2595567
65068098,9,-2.4814669,-44.2140702
65058032,9,-2.5680878,-44.1976701
65020210,9,-2.5298040,-44.2888500
65015130,9,-2.5323824,-44.2999085
65052080,9,-2.5531675,-44.2221292
65044050,9,-2.5406344,-44.2794745
65082409,9,-2.5533632,-44.2104528
65041070,8,-2.5542284,-44.2521657
65063855,8,-2.5211472,-44.2110081
65055280,8,-2.5441284,-44.2501321
65062070,8,-2.5340867,-44.2599876
65035730,8,-2.5301690,-44.2842206
65070650,8,-2.5104001,-44.2636798
65047020,8,-2.5395033,-44.2424331
65085419,8,-2.5641818,-44.2157365
65072012,8,-2.4935655,-44.2482326
65066270,8,-2.5177133,-44.2267283
65086150,8,-2.5576445,-44.3298489
65086289,8,-2.5639077,-44.3279405
65036480,8,-2.5371526,-44.2651454
65045460,8,-2.5422626,-44.2531525
65057669,8,-2.5931902,-44.2277593
65057550,8,-2.5628942,-44.2231594
65025130,8,-2.5380721,-44.2901277
65090574,8,-2.5355286,-44.2704794
65060781,8,-2.5474179,-44.2309531
65047240,8,-2.5454768,-44.2363872
65047820,8,-2.5552112,-44.2319429
65058562,8,-2.5669700,-44.1701589
65074160,8,-2.5391099,-44.2829046
65045660,8,-2.5527559,-44.2475181
65068461,8,-2.5061904,-44.2124127
65041420,8,-2.5553077,-44.2531120
65032630,8,-2.5476389,-44.2894247
65058794,8,-2.5964509,-44.1912865
65072043,8,-2.5391099,-44.2829046
65058785,8,-2.5112295,-44.2856261
65062500,8,-2.5273889,-44.2437320
65042110,8,-2.5552104,-44.2657688
65051520,8,-2.5391099,-44.2829046
65041170,8,-2.5612466,-44.2669628
65048470,8,-2.5684640,-44.2603038
65062470,8,-2.5270092,-44.2458669
65036040,8,-2.5431700,-44.2669559
65074735,8,-2.5134156,-44.2652610
65045360,8,-2.5722636,-44.2335919
65056450,8,-2.6251065,-44.3129058
65057540,8,-2.5588829,-44.2198921
65051380,8,-2.5456441,-44.2229212
65047420,8,-2.5409236,-44.2612555
65040610,8,-2.5476860,-44.2660437
65061200,8,-2.5350016,-44.2574044
65076800,8,-2.5149116,-44.3076493
65073612,8,-2.5129261,-44.2340734
65086144,8,-2.5391099,-44.2829046
65065720,8,-2.5270859,-44.2232185
65015180,8,-2.5328967,-44.2980730
65050005,8,-2.5466875,-44.2074824
65058165,8,-2.6001882,-44.2323406
65093148,8,-,-
65072134,8,-2.5071098,-44.2451117
65071650,8,-2.4920757,-44.2710256
65075035,8,-2.5391099,-44.2829046
65086785,8,-2.5391099,-44.2829046
65060876,8,-2.5441491,-44.2286137
65044500,8,-2.5721995,-44.2665793
65070074,8,-2.5217774,-44.2648319
65093004,8,-2.5294900,-44.2995441
65031295,8,-2.5431016,-44.2788532
65057680,8,-2.4849522,-44.1904088
65071763,8,-2.5026145,-44.2568866
65055347,8,-2.5675617,-44.2132537
65040120,8,-2.5419817,-44.2723013
65054250,8,-2.5343469,-44.2042726
65095030,8,-2.6116678,-44.2564295
65032170,8,-2.5445901,-44.2928566
65050700,8,-2.5391099,-44.2829046
65067520,8,-2.4832690,-44.2334626
65082177,8,-2.5485008,-44.3175444
65068475,8,-2.5391099,-44.2829046
65057450,8,-2.5586747,-44.2348342
65032020,8,-2.5320226,-44.2172406
65055341,8,-2.5764977,-44.2005627
65081770,8,-2.5642034,-44.3170208
65073100,8,-2.5431137,-44.2129372
65046164,8,-2.5407487,-44.2359670
65044080,8,-2.5640561,-44.2733076
65058055,8,-2.5639542,-44.1705805
65065680,8,-2.5723678,-44.2635540
65092368,8,-2.5087347,-44.2946194
65076660,8,-2.5041934,-44.3070707
65057120,8,-2.5696680,-44.2422150
65062270,8,-2.5312701,-44.2447766
65020240,8,-2.5236640,-44.2946987
65076550,8,-2.5091499,-44.3080384
65058733,8,-2.5667375,-44.1902673
65081655,8,-2.5635203,-44.3265231
65061650,8,-2.5297983,-44.2503401
65052610,8,-2.5540946,-44.2575937
65068040,8,-2.4982436,-44.2161952
65095060,8,-2.6180135,-44.2571040
65025670,8,-2.5336299,-44.2955808
65071486,7,-2.5391099,-44.2829046
65074040,7,-2.5391099,-44.2829046
65071840,7,-2.5391099,-44.2829046
65030490,7,-2.5675673,-44.2268664
65056122,7,-2.5602467,-44.2131495
65015000,7,-2.5381146,-44.2958306
65059200,7,-2.5623502,-44.2296765
65057110,7,-2.5552112,-44.2319429
65095207,7,-2.5979698,-44.2315529
65066856,7,-2.5034372,-44.2185631
65060470,7,-2.5377849,-44.2322955
65031190,7,-2.5447746,-44.2832458
65040630,7,-2.5496183,-44.2707593
65057868,7,-2.5557900,-44.2356073
65065520,7,-2.4881644,-44.2166106
65031370,7,-2.5375237,-44.2838167
65082382,7,-2.5461839,-44.3283655
65077070,7,-2.5097986,-44.3002777
65059210,7,-2.5608762,-44.2301422
65041750,7,-2.5672256,-44.2632988
65074110,7,-2.5391099,-44.2829046
65072466,7,-2.5006065,-44.2448568
65074500,7,-2.5111401,-44.2510145
65057872,7,-2.5557900,-44.2356073
65046720,7,-2.5418041,-44.2507308
65057020,7,-2.5570237,-44.2365317
65072868,7,-2.4915450,-44.2527361
65057350,7,-2.5617219,-44.2300657
65070150,7,-2.5181240,-44.2608217
65071330,7,-2.5168868,-44.2563404
65086330,7,-2.5441517,-44.3121316
65075410,7,-2.5042719,-44.2935965
65080070,7,-2.5567330,-44.2989347
65082765,7,-2.5319181,-44.3280111
65095433,7,-2.5020702,-44.2529900
65020251,7,-2.5310485,-44.2933378
65050175,7,-2.5409510,-44.2188768
65031300,7,-2.5391099,-44.2829046
65058603,7,-2.5834311,-44.3123887
65054650,7,-2.5335041,-44.2095464
65071390,7,-2.4916484,-44.2710123
65045630,7,-2.5328967,-44.2980730
65026360,7,-2.5655715,-44.2667872
65015080,7,-2.5365868,-44.2983319
65082180,7,-2.5480787,-44.3163202
65036060,7,-2.5391099,-44.2829046
65031070,7,-2.5493752,-44.2872875
65083314,7,-2.5391099,-44.2829046
65010380,7,-2.5391099,-44.2829046
65075300,7,-2.5079668,-44.2937264
65049370,7,-22.4878923,-44.0249503
65071530,7,-2.4924211,-44.2739069
65074853,7,-2.5091267,-44.2499942
65051730,7,-2.5391099,-44.2829046
65047770,7,-2.5494692,-44.2468523
65071610,7,-2.4882014,-44.2671957
65055356,7,-2.5652829,-44.2200405
65046090,7,-2.5591781,-44.2446635
65042330,7,-2.5701711,-44.2160760
65058419,7,-23.4773048,-46.8946508
65059580,7,-2.5603892,-44.2333217
65060350,7,-2.5395988,-44.2247683
65036550,7,-2.5368195,-44.2713425
65076600,7,-2.5038696,-44.3066748
65025001,7,-2.5399349,-44.2889600
65065130,7,-2.5422202,-44.2293581
65061600,7,-2.5189083,-44.2549252
65073615,7,-2.5113746,-44.2325696
65037080,7,-2.5241699,-44.2814316
65085620,7,-2.5296170,-44.2384067
65074330,7,-2.5492953,-44.1699415
65057627,7,-,-
65071485,7,-2.5391099,-44.2829046
65072475,7,-2.5006065,-44.2448568
65057300,7,-2.5575470,-44.2341004
65055328,7,-2.5721021,-44.2177429
65077653,7,-2.5391099,-44.2829046
65057684,7,-2.5087512,-44.3029298
65061620,7,-2.5303418,-44.2502765
65068026,7,-2.5391099,-44.2829046
65058462,7,-2.5832230,-44.1945286
65095463,7,-2.4926772,-44.2138223
